0 TextAsset Base
 1 string m_Name = "逆転아루ちゃんダイアログ-法廷1"
 1 string m_Script = "﻿ID,キャラクター,所属,セリフ <se:効果音名>　<speed:>=タイプ速度(デフォ0.08)　<t秒数>=一時停止　<effect1>=フラッシュ　<effect2>=揺れ大　<effect3>=揺れ小　<color:#RRGGBB>=赤色　<center></center>=中央揃え,背景,キャラ画像,BGM,表情アニメ,フキダシ他 1=異議あり青　2=異議ありピンク　3=待った青　4=待ったピンク　5=くらいなさい　6=強制突き付けモード　7=驚きシーンの1　8=驚きシーンの〆　9=無罪　10=有罪　11=ペナルティ,会話後の暗転1　明転2　暗転して次のシーンへ3　ゲームオーバー4,証言/尋問開始 1 2,証言中=1 尋問中=2,自動ジャンプID-1,ゆさぶるジャンプID-1,つきつける失敗ID-1,つきつける成功ID-1,尋問始まり1と終わり2,条件未達成で飛ばすskipX 解除フラグclearX,突き付け正解証拠品,アイテム表示 名前で表示 endで終了,アイテム入手 ItemX,口パクしない,選択肢　文|ID-1+文|ID-1+文|ID-1,スチル表示\r\n
259,아루,흥신소 68,저기、 카요코 과장、 <t0.3>양지에서 하는 일들도 저런 거야……?,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
260,카요코,흥신소 68,아닐……<t0.3>거라고 생각하는데…….,弁護席横,カヨコ-法廷-真剣こっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
261,카네토라,,……아무튼.<br><t0.5>저는 일 때문에 그 장소에 갔습니다냐. <t0.5>그리고……,証言台,カネトラ-通常,,FALSE,0,1,0,0,245,0,0,0,0,,,,,FALSE,,\r\n
262,아루,흥신소 68,사건이 일어난 시간은 15시……<t0.5><br>그렇다는 건 살짝 전을 말하는 건가?,弁護席,アル-法廷-書類,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
263,카네토라,,뭐、 그렇게 되겠네요.,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
264,카네토라,,조금만 늦었어도<br>큰일 날 뻔했습니다냐…….,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
265,아코,선도부,그래서、 <t0.3>그 시간에 무슨 일이 일어난 겁니까?,検事席,アコ-法廷-通常,,FALSE,0,1,0,0,246,0,0,0,0,,,,,FALSE,,\r\n
266,아루,흥신소 68,그래서 대체、 <t0.3><se:ツッコミ><effect2>뭘 봤다는 거야!?,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
267,카네토라,,네에、 <t0.3>네에、 <t0.3>그러니까<br>지금부터 그걸 말하려고 하는 겁니다냐.,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
268,아코,선도부,좀 진정하고 듣지 그래요?,検事席,アコ-法廷-前のめり,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
269,재판관,,<se:ツッコミ><effect2>변호인은 좀 진정하시길!,裁判長席,裁判長-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
270,아루,흥신소 68,<se:残念>（이런 상황에서 진정할 수 있겠냐고……!?）,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
271,아코,선도부,식은땀이나 뻘뻘 흘려대는 변호인은 냅두고、 <br><t0.3>계속 이야기하시죠. <t0.5>증인.,検事席,アコ-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
272,카네토라,,네、 <t0.3>그래서……,証言台,カネトラ-通常,,FALSE,0,1,0,0,247,0,0,0,0,,,,,FALSE,,\r\n
273,아루,흥신소 68,기둥……<t0.5>이라면、 <t0.3>어떤 기둥을 말하는 거지?,弁護席,アル-法廷-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
274,카네토라,,그렇네요냐……<t0.5><br>어떤 기둥이냐고 말씀하신다면…….,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
275,재판관,,확 눈에 띄는 중앙의 커다란 기둥이 아닐까요.,裁判長席,裁判長-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
276,카네토라,,<se:気付き><effect3><effect1>그래요、 <t0.3>기억났습니다! <t0.5><effect3>그 기둥입니다냐!,証言台,カネトラ-驚き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
277,카네토라,,정말로 큰 기둥이었기 때문에、 <br><t0.3>확 눈이 갔습니다냐.,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
278,아코,선도부,그리고 그 폭탄이 폭발했다는 거죠.,検事席,アコ-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
279,카네토라,,그렇게 되겠네요냐.,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
280,카요코,흥신소 68,<se:ツッコミ><effect3>재판장님! <t0.5>방금의 증언은 중요합니다.,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
281,재판관,,흐음…….<br><t0.5>그럼 증인은、 <t0.3>방금 발언을 증언에 추가해주시길.,裁判長席,裁判長-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
282,카네토라,,알겠습니다냐.,証言台,カネトラ-考える,,FALSE,0,1,0,0,248,0,0,0,0,clear1,,,,FALSE,,\r\n
283,아루,흥신소 68,방금 증언은 틀림없겠지?,弁護席,アル-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
284,카네토라,,네、 <t0.3><effect3>네에. <t0.5>가장 눈에 띄는 기둥이었으니까요냐.,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
285,카요코,흥신소 68,사장. <t0.5>이 증언、 <t0.3>확실히 이상하지.,弁護席横,カヨコ-法廷-真剣こっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
286,아루,흥신소 68,확실히、 <t0.3>뭔가 위화감이 느껴져……!,弁護席横,カヨコ-法廷-真剣こっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
287,카요코,흥신소 68,그러면 그 위화감、 <t0.3>한번 찔러보자.,弁護席横,カヨコ-法廷-笑みこっち見,,FALSE,0,1,0,0,249,0,0,0,0,,,,,FALSE,,\r\n
288,아루,흥신소 68,폭발 후에、 <t0.3>무사히 빠져나왔다고 했지.,弁護席,アル-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
289,카네토라,,최초의 폭발 때는 기둥이 방패가 되어 줘서 무사했습니다.,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
290,카네토라,,그 다음 폭발까지는 시간 차가 조금 있었어서、 <br><t0.3>그 틈에 무사히 빠져나왔습니다냐.,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
291,아루,흥신소 68,최초의 폭발부터 다음 폭발까지 시간은 어느 정도 걸렸지?,弁護席,アル-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
292,카네토라,,그건……<t0.5>정신이 없었어서 기억나지 않습니다냐.,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
293,아코,선도부,증인이 어떻게 탈출했는지는 중요하지 않습니다.,検事席,アコ-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
294,아코,선도부,주목해야 할 건、 <br><t0.3>피고인이 설치한 폭탄이 폭발했다는 것.,検事席,アコ-法廷-バインダー,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
295,카네토라,,네에、 <t0.3><se:気付き><effect1>그 말대로입니다!,証言台,カネトラ-通常,,FALSE,0,1,0,0,250,0,0,0,0,,,,,FALSE,,\r\n
296,아루,흥신소 68,<se:ツッコミ><effect2>그 발언에는 이상한 부분이 있어!,弁護席,アル-法廷-突き付け,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
297,아코,선도부,………….,検事席,アコ-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
298,재판관,,………….,裁判長席,裁判長-驚き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
299,카요코,흥신소 68,………….,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
300,아루,흥신소 68,……이 다음은、 <t0.3>카요코 과장이 말해줄거야!,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
301,카요코,흥신소 68,<se:ツッコミ><effect2>에엣!?,弁護席横,カヨコ-法廷-呆れこっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
302,,,,裁判長席,裁判長-首振りアニメ,,TRUE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
303,재판관,,이러시면 곤란합니다.,裁判長席,裁判長-真剣,,FALSE,11,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
304,카요코,흥신소 68,………….,弁護席横,カヨコ-法廷-呆れこっち見,,FALSE,0,1,0,0,1,0,0,0,0,,,,,TRUE,,\r\n
305,아루,흥신소 68,……………….,弁護席,アル-法廷-突き付け,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
306,아루,흥신소 68,（어、 <t0.3><effect3>어쩌지……! <br><t0.5>흐름 타고 삿대질해 버렸는데……）,弁護席,アル-法廷-突き付け,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
307,아루,흥신소 68,<se:ツッコミ><effect3>（머리가 새하얗게 돼 버렸어!）,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
308,재판관,,<se:ツッコミ><effect3>변호인! <t0.5>발언할 게 있으면<br>다물고 있지 말고 말을 하세요!,裁判長席,裁判長-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
309,카요코,흥신소 68,사장、 <t0.3>진정해.<br><t0.5>말하고 싶은 것을 있는 그대로 말하면 돼.,弁護席横,カヨコ-法廷-笑みこっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
310,아루,흥신소 68,（말하고 싶은 걸、 <t0.3>있는 그대로……）,弁護席横,カヨコ-法廷-笑みこっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
311,아루,흥신소 68,……증인. <t0.5>방금 당신은 분명 이렇게 말했지.,弁護席,アル-法廷-書類,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
312,아루,흥신소 68,중앙에 설치된 폭탄이 폭발했다、 <t0.3>라고.,弁護席,アル-法廷-書類,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
313,카네토라,,네、 <t0.3>네에、 <t0.3>그게 뭐가……<t0.5>냥?,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
314,아루,흥신소 68,여기에、 <t0.3>현장에서 발견된 폭탄이 있어.,弁護席,アル-法廷-書類,,FALSE,0,0,0,0,0,0,0,0,0,,,폭탄,,FALSE,,\r\n
315,아루,흥신소 68,이건 <t0.3>그 중앙의 기둥에서 발견된 거야.<br><t0.5>그리고、 <t0.3><effect1><se:気付き><color:#FF8888>기폭되지 않았어</color>.,弁護席,アル-法廷-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
316,카네토라,,<se:ツッコミ><effect2>으냣!?,証言台,カネトラ-驚き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
317,아루,흥신소 68,당신은 중앙의 기둥에서 폭탄이 폭발했다고 증언했지.,弁護席,アル-法廷-書類,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
318,,,,弁護席,アル-法廷-机叩きアニメ,,TRUE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
319,아루,흥신소 68,<se:突き付け>명백히、 <t0.3>거짓 증언이야!,弁護席,アル-法廷-追及,異議あり,FALSE,0,0,0,0,0,0,0,0,0,,,end,,FALSE,,\r\n
320,카네토라,,<se:ツッコミ><effect2>으냐아아아앗!!,証言台,カネトラ-ダメージ,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
321,,,,法廷全景,,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
322,,,,木槌2,,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
323,재판관,,<se:ツッコミ><effect3>증인! <t0.3>이게 어떻게 된 일입니까!,裁判長席,裁判長-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
324,카네토라,,<effect3>냣! <t0.5>아니、 <t0.3><effect3>그게……!,証言台,カネトラ-ダメージ,,FALSE,1,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
325,아코,선도부,<se:ツッコミ><effect3>기、 <t0.3>기둥이라면 얼마든지 있었어요! <br><t0.5>증인이 착각한 거겠죠!,検事席,アコ-法廷-前のめり,,FALSE,1,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
326,아루,흥신소 68,<se:ツッコミ><effect2>하지만 증인은 커서 눈에 띄었다고<br>분명히 말했어!,弁護席,アル-法廷-突き付け,,FALSE,1,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
327,아코,선도부,<se:ツッコミ><effect3>아까의 상황은 유도심문이었습니다! <t0.5>기억이 애매한 증인을 몰아세워서、 <br><t0.3>그렇게 생각하도록 만든 거라구요!,検事席,アコ-法廷-ダメージ,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
328,,,,木槌2,,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
329,재판관,,착각이 있었다고 해도、 <br><t0.3>증언은 정확하지 않으면 안 됩니다.,裁判長席,裁判長-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
330,재판관,,의도적인 허위 증언은、 <br><t0.3><color:#FF8888>”위증”</color>으로 처벌될 수 있으니、 <t0.3>주의하시길.,裁判長席,裁判長-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
331,카네토라,,<effect3>냐냐아…….,証言台,カネトラ-ダメージ,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
332,,,,木槌1,,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
333,재판관,,증인은 다시 한번<br>증언을 할 필요가 있어 보이는군요.,裁判長席,裁判長-通常,無音,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
334,재판관,,이번에는 정확하게、 <t0.3>확실하게 부탁드립니다!,裁判長席,裁判長-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
335,카네토라,,냐아…….,証言台,カネトラ-考える,,FALSE,0,1,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
336,,,,証言台,カネトラ-通常,無音,FALSE,0,0,1,0,0,0,0,0,0,,,,,FALSE,,\r\n
337,,,<speed:0.05><color:#FF0000><center>～목격한 것 (2)～,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
338,카네토라,,</center>제가 본 폭탄이 <br>중앙 기둥에 있었다는 건、 <t0.3>착각이었습니다냐.,証言台,カネトラ-通常,尋問モデラート,FALSE,0,0,0,1,0,0,0,0,0,,,,,FALSE,,\r\n
339,카네토라,,지하주차장은 어딜 봐도 비슷한 광경이니까요.<br><t0.3>실제로는 어디였는지 기억나지 않습니다냐.,証言台,カネトラ-考える,,FALSE,0,0,0,1,0,0,0,0,0,,,,,FALSE,,\r\n
340,카네토라,,하지만、 <t0.3>녀석이 설치한 폭탄은<br>확실히 봤습니다냐!,証言台,カネトラ-通常,,FALSE,0,0,0,1,0,0,0,0,0,,,,,FALSE,,\r\n
341,카네토라,,물론、 <t0.3>아까 전의 그 폭탄과 똑같은 것을!<br><t0.5>그게 콰쾅하고 터졌다구요냐!,証言台,カネトラ-驚き,,FALSE,0,1,0,1,0,0,0,0,0,,,,,FALSE,,\r\n
342,재판관,,흐음…….<br><t0.5>이번에야말로、 <t0.3>정확한 증언이겠지요?,裁判長席,裁判長-真剣,無音,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
343,카네토라,,<se:気付き><effect1>물론입니다냐!,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
344,재판관,,그럼 심문을 시작해주세요.,裁判長席,裁判長-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
345,카요코,흥신소 68,이번엔 제대로 통한 모양이네.,弁護席横,カヨコ-法廷-笑みこっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
346,아루,흥신소 68,응、 <t0.3>그런 것 같아……!,弁護席横,カヨコ-法廷-笑みこっち見,,FALSE,0,1,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
347,,,,証言台,カネトラ-通常,,FALSE,0,0,2,0,0,0,0,0,0,,,,,FALSE,,\r\n
348,,,<speed:0.05><color:#FF0000><center>～목격한 것 (2)～,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
349,카네토라,,</center><color:#55FF55>제가 본 폭탄이<br>중앙 기둥에 있었다는 건、 <t0.3>착각이었습니다냐.,証言台,カネトラ-通常,尋問モデラート,FALSE,0,0,0,2,0,354,381,0,1,,,,,FALSE,,\r\n
350,카네토라,,<color:#55FF55>지하주차장은 어딜 봐도 비슷한 광경이니까요.<br><t0.3>실제로는 어디였는지 기억나지 않습니다냐.,証言台,カネトラ-考える,,FALSE,0,0,0,2,0,364,381,0,0,,,,,FALSE,,\r\n
351,카네토라,,<color:#55FF55>하지만、 <t0.3>녀석이 설치한 폭탄은<br>확실히 봤습니다냐!,証言台,カネトラ-通常,,FALSE,0,0,0,2,0,372,381,0,0,,,,,FALSE,,\r\n
352,카네토라,,<color:#55FF55>물론、 <t0.3>아까 전의 그 폭탄과 똑같은 것을!<br><t0.5>그게 콰쾅하고 터졌다구요냐!,証言台,カネトラ-驚き,,FALSE,0,1,0,2,0,374,381,386,2,,폭탄의 잔해,,,FALSE,,\r\n
353,아루,흥신소 68,（증언은 이걸로 끝……）,弁護席,アル-法廷-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
354,아루,흥신소 68,（이번엔 벌써 모순이 보이고 있다.<br><t0.5>그걸 낱낱히 밝혀 주겠어!）,弁護席,アル-法廷-机叩き,,FALSE,0,1,0,0,348,0,0,0,0,,,,,FALSE,,\r\n
355,아루,흥신소 68,<se:ツッコミ><effect3>증언은 확실하지 않으면 의미가 없어!,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
356,카네토라,,그、 <t0.3>그러니까 아까는……,証言台,カネトラ-ダメージ,,FALSE,1,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
357,아코,선도부,증인에 대한 불필요한 공격은 그만둬 주시죠?,検事席,アコ-法廷-前のめり,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
358,아루,흥신소 68,<effect3>하지만……!,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
359,,,,裁判長席,裁判長-頷きアニメ,,TRUE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
360,재판관,,이의를 인정합니다.<br><t0.5>변호인은 사건과 관련 있는 것만 심문해 주시길.,裁判長席,裁判長-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
361,아루,흥신소 68,<effect3>윽……!,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
362,카요코,흥신소 68,사장、 <t0.3>진정해.<br><t0.5>우리가 노려야 할 곳은 거기가 아니야.,弁護席横,カヨコ-法廷-真剣こっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
363,아루,흥신소 68,그、 <t0.3>그렇지……!,弁護席横,カヨコ-法廷-真剣こっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
364,카네토라,,냐아…….<t0.5>계속해도 될까요?,証言台,カネトラ-考える,,FALSE,0,1,0,0,349,0,0,0,0,,,,,FALSE,,\r\n
365,아루,흥신소 68,뭔가……<t0.5>장소를 알 수 있을 법한<br>사소한 거라도 기억나지 않는 거야?,弁護席,アル-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
366,카네토라,,냐아<speed:0.15>…………………………………………,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
367,카네토라,,<speed:0.15><effect3>…………………………………………,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
368,카네토라,,<se:気付き><effect1>앗!,証言台,カネトラ-驚き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
369,아루,흥신소 68,뭔가 기억난 거야!?,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
370,카네토라,,주변이 완전 깜깜했습니다냐!,証言台,カネトラ-驚き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
371,아루,흥신소 68,<se:ツッコミ><effect3>（지하주차장이니까 당연하겠지!）,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
372,재판관,,기억나지 않는다면 어쩔 수 없죠.<br><t0.5>이어서 증언해 주세요.,裁判長席,裁判長-通常,,FALSE,0,1,0,0,350,0,0,0,0,,,,,FALSE,,\r\n
373,아루,흥신소 68,그 폭탄이라는 건 어떤?,弁護席,アル-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
374,카네토라,,피고인이 설치한 폭탄 말입니다냐.<br><t0.5>그게……,証言台,カネトラ-通常,,FALSE,0,1,0,0,351,0,0,0,0,,,,,FALSE,,\r\n
375,아루,흥신소 68,즉、 <t0.3>피고인이 설치한 폭탄 중에、 <t0.3><br>하나만 폭발하지 않고 여기에 있다、 <t0.3>이 말이야?,弁護席,アル-法廷-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
376,카네토라,,냐、 <t0.3>그런 거겠죠.,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
377,카네토라,,불량품이었던 게 아닐까요냐.,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
378,아루,흥신소 68,저기、 카요코 과장.<t0.5>이제껏 하루카가 만든 폭탄이<br>폭발하지 않은 적이 있었나?,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
379,카요코,흥신소 68,그러고 보니……<t0.5>없었던 것 같아.,弁護席横,カヨコ-法廷-真剣こっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
380,아루,흥신소 68,그렇지…….,弁護席横,カヨコ-法廷-真剣こっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
381,아루,흥신소 68,（역시 이상해……!）,弁護席,アル-法廷-机叩き,,FALSE,0,1,0,0,352,0,0,0,0,,,,,FALSE,,\r\n
382,아루,흥신소 68,재판장님! <t0.5>방금의 증언에는 모순이 있습니다!,弁護席,アル-法廷-突き付け,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
383,재판관,,…………그렇습니까?,裁判長席,裁判長-驚き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
384,아루,흥신소 68,아닌가……?,弁護席,アル-法廷-照れ,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
385,,,,裁判長席,裁判長-首振りアニメ,,TRUE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
386,재판관,,일단 지르고 보지 마십시오!,裁判長席,裁判長-真剣,,FALSE,11,1,0,0,1,0,0,0,0,,,,,FALSE,,\r\n
387,,,,弁護席,アル-法廷-不敵アニメ,,TRUE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
388,아루,흥신소 68,카네토라 씨、 <t0.5><se:疑問>거짓말은 익숙하지 않은 것 같네.,弁護席,アル-法廷-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
389,카네토라,,<se:ツッコミ><effect3>냣、 <t0.3>뭐라고……!,証言台,カネトラ-ダメージ,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
390,아루,흥신소 68,여기에、 <t0.3>발키리가 회수한<br>폭탄의 잔해가 있습니다.,弁護席,アル-法廷-書類,,FALSE,0,0,0,0,0,0,0,0,0,,,폭탄의 잔해,,FALSE,,\r\n
391,아루,흥신소 68,검사 측에 확인하고 싶은 게 있는데、 <br><t0.3>현장에서 폭발한 폭탄의 잔해는 전부 회수한 거지?,弁護席,アル-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
392,아코,선도부,네、 <t0.3>그렇게 보고받았습니다.,検事席,アコ-法廷-バインダー,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
393,아루,흥신소 68,그럼 카네토라 씨의 증언이 맞다면……,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
394,아루,흥신소 68,<se:突き付け>이 잔해에、 <br><t0.3><color:#FF8888>보라색 </color>파편이 섞여 있지 않은 건 이상해!,弁護席,アル-法廷-追及,異議あり,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
395,카네토라,,<se:ツッコミ><effect3>냐히이이잇!,証言台,カネトラ-ダメージ,,FALSE,0,0,0,0,0,0,0,0,0,,,end,,FALSE,,\r\n
396,,,,法廷全景,,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
397,아코,선도부,그、 <t0.3>그런、 <br><t0.3>발키리가 놓쳤을 가능성도……!,検事席,アコ-法廷-ダメージ,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
398,카네토라,,<se:ツッコミ><effect3>그래요냐앗! <br><t0.5>세상에 절대라는 건……,証言台,カネトラ-ダメージ,,FALSE,2,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
399,,,,証言台,カネトラ-驚き,無音,FALSE,7,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
400,,,,検事席,アコ-法廷-ダメージ,,FALSE,7,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
401,,,,裁判長席,裁判長-驚き,,FALSE,7,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
402,,,,弁護席,アル-法廷-驚き,,FALSE,7,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
